lines	15892
Files	6
HTS 05470	['c1(C(=O)[O-])c(SCC(=O)NCc2cc3c(OCO3)cc2)cccc1']	-44.375	-37.516	-45.662	-49.705	-42.417	-37.672
RF 00409	['c1(c([nH+]c(c(c1C)CCC#N)C)[S-])C#N']	-29.038	-24.971	-25.649	-29.641	-21.378	-20.571
HTS 06972	['c1(sc2c(c1C)cccc2)C[N@@H+]1CC[C@H](CC1)[NH+]1CCCCC1']	-39.712	-30.158	-29.85	-35.637	-29.81	-30.454
DSHS 00501	['C(=O)(c1ccc(/N=C/c2sccc2)cc1)[O-]']	-34.354	-31.908	-33.497	-36.965	-29.736	-27.779
HTS 13416	['n12c(s/c(=C\\c3oc(cc3)C)/c2=O)[nH+]c(c1c1ccccc1)c1ccccc1']	-46.47	-47.122	-41.79	-42.297	-32.293	-39.482
MWP 00234	['c1(c2c(sc1)ccc(c2)Cl)C/C(=N\\OC(=O)NC)/N']	-44.67	-46.811	-43.032	-46.941	-30.464	-34.401
CD 07775	['c1(c(c(cc(c1)Cl)Cl)O)/C=N\\N(C(=S)SC)C']	-39.515	-34.961	-36.971	-43.915	-32.074	-33.204
HTS 11481	['c1(=O)n(c2c([nH]1)cc(c(c2)Cl)Cl)c1cc[nH+]cc1']	-37.43	-37.891	-33.348	-40.63	-25.204	-31.601
RDR 02110	['C(=N\\c1cc(c(cc1C)C)C)(/N(C)C)\\NN']	-33.153	-33.784	-33.842	-35.729	-30.203	-26.723
BTB 00185	['S(=O)(=O)(c1ccc(/N=C/c2ccc(cc2)[NH+](C)C)cc1)N']	-43.051	-37.518	-47.775	-45.31	-32.49	-35.382
BTB 00187	['S(=O)(=O)(c1ccc(/N=C/c2cc(c(c(c2)OC)OC)OC)cc1)[N-]c1nc(cc(n1)C)C']	-29.904	-45.84	-37.804	-46.052	-36.613	-32.982
